artist,track,album,dur_ms,track_no,explicit,popularity,artist_id,track_id,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Beastie Boys,The Biz Grasshopper Experiment - Remastered,Hello Nasty (Deluxe Version/Remastered 2009),73453,16,FALSE,25,03r4iKL2g2442PT9n2UKsx,1ijE918V4ISicbH2vEgLC2,6eGYLONkDMja0MNtZWnRRB,0.637,0.637,0,-8.287,0,0.287,0.46,0,0.163,0.779,100.867,4
Beastie Boys,Heart Attack Man - Unplugged,Ill Communication (Deluxe Version/Remastered),141213,6,TRUE,26,03r4iKL2g2442PT9n2UKsx,35nXAUSUW8x3IR1EtaIKm5,3Ba5eDpzB4yLBfJsraQM4G,0.638,0.209,2,-18.583,1,0.823,0.749,0,0.253,0.154,86.744,3
Beastie Boys,Get It Together - Buck-Wild Remix/Remastered 2009,Ill Communication (Deluxe Version/Remastered),257066,3,TRUE,29,03r4iKL2g2442PT9n2UKsx,3OpcVxZWpi4lraayQKxSYp,3Ba5eDpzB4yLBfJsraQM4G,0.762,0.797,1,-7.216,1,0.222,0.0226,0.00591,0.066,0.616,99.684,4
Beastie Boys,Shake Your Rump,Paul's Boutique (20th Anniversary Remastered Edition),198253,2,FALSE,51,03r4iKL2g2442PT9n2UKsx,2qq0RYYIuQxXcOxQKN0drC,1kmyirVya5fRxdjsPFDM05,0.888,0.699,1,-10.425,1,0.164,0.0159,3.06e-4,0.111,0.697,103.066,4
Beastie Boys,Dub The Mic - Instrumental,Check Your Head,267680,1,FALSE,29,03r4iKL2g2442PT9n2UKsx,1GhLHqywnxs8PzCTaOTrOA,7CSP7J60QKIBCqOV64qILq,0.637,0.697,6,-12.272,0,0.0789,0.0384,0.515,0.779,0.779,168.22,4
Beastie Boys,B-Boy Bouillabaisse: Mike On The Mic,Paul's Boutique (20th Anniversary Remastered Edition),48106,22,FALSE,34,03r4iKL2g2442PT9n2UKsx,0bYp5kKGmbRHXPWYkAgBTL,1kmyirVya5fRxdjsPFDM05,0.875,0.482,1,-14.403,1,0.379,0.136,1.54e-5,0.346,0.66,99.868,4
Beastie Boys,The Brouhaha,To The 5 Boroughs,133080,14,TRUE,32,03r4iKL2g2442PT9n2UKsx,5PzlbGuMYEBcEERlKrlGQM,4nnQZQWLibK1VIhCGDFjk3,0.835,0.791,4,-6.737,0,0.106,0.242,0,0.252,0.829,108.061,4
Beastie Boys,B-Boys Makin' With The Freak Freak - Remastered 2009,Ill Communication (Deluxe Version/Remastered),216546,3,TRUE,44,03r4iKL2g2442PT9n2UKsx,4gbHdQTW5ta0jO4Ay3iKvW,3Ba5eDpzB4yLBfJsraQM4G,0.685,0.87,6,-7.234,1,0.271,0.0284,0.103,0.481,0.553,90.086,4
Beastie Boys,Do It,Ill Communication,196373,14,TRUE,34,03r4iKL2g2442PT9n2UKsx,38b7Ci0QH9WxvJmADYXqPB,6lfjbwFGzQ6aSNP1N3JlT8,0.778,0.917,1,-6.638,1,0.207,0.137,1.34e-5,0.589,0.591,87.004,4
Beastie Boys,Ch-Check It Out,To The 5 Boroughs,192426,1,TRUE,54,03r4iKL2g2442PT9n2UKsx,56H98l4uinRifnTH8e308N,4nnQZQWLibK1VIhCGDFjk3,0.795,0.899,1,-7.02,1,0.292,0.0766,0,0.0852,0.694,115.062,4
Frank Klepacki,Dubstabbed,Digital Frontiers,204666,8,FALSE,7,0DGqabk3gsZWS8zEdgt1m5,3bpbRu5hOeKRNAVxIg7IA2,0O1ngaaUco7AMWIXPCOsW8,0.546,0.876,2,-7.096,1,0.0505,0.0344,0.788,0.139,0.436,89.972,4
Frank Klepacki,Rocktronic,Rocktronic,237000,2,FALSE,10,0DGqabk3gsZWS8zEdgt1m5,5YYhe29gxl2jQfnQAMyldp,7ApklA5LsPnuR5mMmm0NV5,0.564,0.935,10,-6.15,0,0.0389,1.56e-5,0.909,0.0992,0.518,109.969,4
Frank Klepacki,Gloom,Command & Conquer: Tiberian Sun (Original Soundtrack),241813,8,FALSE,19,0DGqabk3gsZWS8zEdgt1m5,6plQwWxYR1eiP1A30Kb1zS,3Lqm3AzucB4PeMiQtsAYSs,0.503,0.465,9,-16.761,0,0.0471,0.248,0.569,0.132,0.232,79.992,4
Frank Klepacki,Viratia,Viratia,170013,1,FALSE,9,0DGqabk3gsZWS8zEdgt1m5,7KnI3VJhcU67xZkqC2FFcF,0VTVpcAItoOpqszP6SBTeh,0.162,0.312,0,-24.929,0,0.091,0.739,0.952,0.11,0.0696,140.71,3
Frank Klepacki,Timebomb,Command & Conquer: Tiberian Sun (Original Soundtrack),127813,1,FALSE,21,0DGqabk3gsZWS8zEdgt1m5,2KM9AeiQqDbOqPiI2ILlHQ,3Lqm3AzucB4PeMiQtsAYSs,0.502,0.202,10,-22.095,0,0.0383,0.0423,0.863,0.089,0.0824,141.786,4
Frank Klepacki,Seize the Human Side,Viratia,189346,6,FALSE,5,0DGqabk3gsZWS8zEdgt1m5,34mPlKn3XwNT67C7F4OHzN,0VTVpcAItoOpqszP6SBTeh,0.568,0.841,1,-5.725,1,0.0568,3.65e-5,0,0.305,0.561,100.02,4
Frank Klepacki,Full Stop,Command & Conquer (Original Soundtrack),181360,20,FALSE,26,0DGqabk3gsZWS8zEdgt1m5,4OE5ksqnBvhv4SgMRoa44h,44zZih5pLiWi3Vdav6t7dH,0.56,0.913,8,-5.575,1,0.0442,2.98e-4,0.888,0.115,0.752,161.969,4
Frank Klepacki,Beach,Command & Conquer: Renegade (Original Soundtrack),181973,12,FALSE,8,0DGqabk3gsZWS8zEdgt1m5,03ZUdEF8nCwRP6HtDNMSOa,0HQm35A0LcSiWlyNnU2GEH,0.492,0.491,11,-11.117,1,0.0341,0.549,0.862,0.112,0.0644,123.914,4
Frank Klepacki,Virus,Morphscape,287680,10,FALSE,6,0DGqabk3gsZWS8zEdgt1m5,2FENL8Tn19RlAzzvYTTtZt,0RYg6XWIgqp2sUh0j6vNNK,0.652,0.893,1,-7.808,1,0.037,0.00262,0.615,0.169,0.702,119.965,4
Frank Klepacki,Red Army Rising,Command & Conquer: Gernerals (Original Soundtrack),185225,11,FALSE,21,0DGqabk3gsZWS8zEdgt1m5,6wRNgn9iSP1ckAEgqJS6My,1mPUVQcZkpPoZ6BaICLX1b,0.296,0.301,0,-18.912,1,0.0339,0.467,0.884,0.108,0.16,150.069,4
Frank Klepacki,Evil Entrance,Viratia,232106,3,FALSE,6,0DGqabk3gsZWS8zEdgt1m5,1h7RxbLUZo7XFQbWTr9WPG,0VTVpcAItoOpqszP6SBTeh,0.381,0.772,7,-10.421,1,0.0418,1.48e-4,0.879,0.119,0.725,75.013,4
Frank Klepacki,Lone Trooper,Command & Conquer: Tiberian Sun (Original Soundtrack),282306,3,FALSE,22,0DGqabk3gsZWS8zEdgt1m5,31NzlaWdbaDHfzxnhgiTlE,3Lqm3AzucB4PeMiQtsAYSs,0.629,0.494,10,-14.801,0,0.0449,0.0438,0.907,0.0934,0.313,120.003,4
Frank Klepacki,Command & Conquer,Command & Conquer: Renegade (Original Soundtrack),178293,1,FALSE,16,0DGqabk3gsZWS8zEdgt1m5,5efGXVi2nvdYS46GZyFcjr,0HQm35A0LcSiWlyNnU2GEH,0.455,0.956,2,-7.865,1,0.0574,8.18e-5,0.893,0.232,0.312,130.051,4
Frank Klepacki,To Be Feared,Command & Conquer (Original Soundtrack),165840,18,FALSE,20,0DGqabk3gsZWS8zEdgt1m5,7xlMz3mmu3pwGNabcOe03F,44zZih5pLiWi3Vdav6t7dH,0.539,0.731,11,-11.415,0,0.0433,7.51e-4,0.703,0.377,0.157,99.967,4
Frank Klepacki,Militant Force,Command & Conquer: Red Alert (Original Soundtrack),110106,12,FALSE,20,0DGqabk3gsZWS8zEdgt1m5,2uDPpjgQWTJGcL48C9AN70,2S1HwBXCqJrmxFZkId6jwS,0.692,0.845,11,-11.797,0,0.0399,0.00377,0.871,0.215,0.712,120.077,4
Frank Klepacki,Take Me,Rocktronic,297946,5,FALSE,6,0DGqabk3gsZWS8zEdgt1m5,6f40aIdunUJBDDnPIezdso,7ApklA5LsPnuR5mMmm0NV5,0.507,0.935,6,-6.81,0,0.0364,1.25e-4,0.865,0.0896,0.961,154.056,4
Frank Klepacki,Just Do It Up,Command & Conquer (Original Soundtrack),142933,16,FALSE,26,0DGqabk3gsZWS8zEdgt1m5,0JLyCHkwX4NhSD78kUrmlO,44zZih5pLiWi3Vdav6t7dH,0.682,0.853,11,-8.047,0,0.116,0.012,0.0647,0.324,0.693,95.945,4
Frank Klepacki,Decible,Rocktronic,272146,1,FALSE,22,0DGqabk3gsZWS8zEdgt1m5,79tMQ7VfEReGEL6mCmFhSZ,7ApklA5LsPnuR5mMmm0NV5,0.636,0.925,2,-6.446,1,0.042,0.00141,0.848,0.19,0.771,108.015,4
Frank Klepacki,Commanding Forces,Conquering 20 Years,298853,5,FALSE,7,0DGqabk3gsZWS8zEdgt1m5,7Ft0L94v9C9gvy9vUj89Bz,1FRWfIPL8467PbCGmkZWsa,0.593,0.88,1,-8.434,1,0.0347,0.0191,0.924,0.0816,0.655,99.994,4
Frank Klepacki,Raining Bullets,Digital Frontiers,331026,10,FALSE,7,0DGqabk3gsZWS8zEdgt1m5,1Rgrj84nQrModzD0Yaf1jJ,0O1ngaaUco7AMWIXPCOsW8,0.512,0.847,5,-6.401,0,0.0269,4.51e-6,0.784,0.104,0.536,145.037,4
Frank Klepacki,The Sacrifice,Command & Conquer: Gernerals (Original Soundtrack),192558,15,FALSE,21,0DGqabk3gsZWS8zEdgt1m5,1HVqu71HzbWqlhg0Jatu8k,1mPUVQcZkpPoZ6BaICLX1b,0.571,0.365,1,-16.753,0,0.0508,0.332,0.946,0.112,0.0641,171.97,4
Frank Klepacki,ReCon,Command & Conquer (Original Soundtrack),262840,8,FALSE,21,0DGqabk3gsZWS8zEdgt1m5,49V5XViY3fnRAkpmRyxSW9,44zZih5pLiWi3Vdav6t7dH,0.624,0.272,7,-19.086,1,0.0378,0.0317,0.557,0.0821,0.166,160.033,4
Frank Klepacki,He Lives,Virtual Control,216760,1,FALSE,14,0DGqabk3gsZWS8zEdgt1m5,1aeX2PpYCW5KHBYvA7lYqY,20v6wWFc5XzyCa8uic3JP1,0.498,0.951,10,-6.093,0,0.0441,4.88e-6,0.812,0.0837,0.44,100.001,4
Frank Klepacki,Airstrike,Command & Conquer (Original Soundtrack),197893,22,FALSE,20,0DGqabk3gsZWS8zEdgt1m5,1qtyaBId2iAs6RzpSZE2VQ,44zZih5pLiWi3Vdav6t7dH,0.507,0.369,11,-14.994,1,0.027,0.177,0.905,0.107,0.347,152.362,4
Frank Klepacki,Drone,Command & Conquer (Original Soundtrack),272133,9,FALSE,20,0DGqabk3gsZWS8zEdgt1m5,3qIvtg1IMDIXO6H1Lufm4O,44zZih5pLiWi3Vdav6t7dH,0.431,0.276,8,-17.609,1,0.039,0.318,0.923,0.0958,0.0335,110.011,4
Frank Klepacki,Dusk Hour,Command & Conquer: Tiberian Sun (Original Soundtrack),258226,11,FALSE,19,0DGqabk3gsZWS8zEdgt1m5,2h5ZIhHJdSKu4sO0Zt3RRs,3Lqm3AzucB4PeMiQtsAYSs,0.511,0.393,0,-15.923,0,0.032,0.0699,0.46,0.0872,0.0488,94.994,4
Frank Klepacki,Radio,Command & Conquer: Red Alert (Original Soundtrack),245226,2,FALSE,24,0DGqabk3gsZWS8zEdgt1m5,5CIpY34uDoLdfrtyilBeva,2S1HwBXCqJrmxFZkId6jwS,0.694,0.749,8,-12.549,1,0.0417,0.0016,0.874,0.118,0.5,125.009,4
Frank Klepacki,Fight For Peace,Command & Conquer: Gernerals (Original Soundtrack),197642,3,FALSE,26,0DGqabk3gsZWS8zEdgt1m5,0o0yPXuclFEZhqZSe8n70S,1mPUVQcZkpPoZ6BaICLX1b,0.638,0.292,1,-19.841,1,0.0311,0.702,0.842,0.112,0.152,100.011,4
Frank Klepacki,Roll Out,Command & Conquer: Red Alert (Original Soundtrack),234973,4,FALSE,24,0DGqabk3gsZWS8zEdgt1m5,1zfDUxcTjnK0RHoiARJOCv,2S1HwBXCqJrmxFZkId6jwS,0.659,0.643,10,-11.339,0,0.0367,0.0119,0.901,0.11,0.282,115.996,4
Frank Klepacki,Rain In The Night,Command & Conquer (Original Soundtrack),154426,13,FALSE,19,0DGqabk3gsZWS8zEdgt1m5,0MvYWqIjrQluebiPnCrHF7,44zZih5pLiWi3Vdav6t7dH,0.534,0.283,0,-15.4,0,0.0353,0.944,0.975,0.176,0.0713,119.927,4
Frank Klepacki,C&C Thang,Command & Conquer (Original Soundtrack),192893,17,FALSE,24,0DGqabk3gsZWS8zEdgt1m5,4LkkhVhIAHTgVgNkLkpxOT,44zZih5pLiWi3Vdav6t7dH,0.595,0.551,2,-12.534,1,0.0553,0.00145,0.302,0.197,0.588,90.993,4
Frank Klepacki,Transform,Transform,242546,1,FALSE,14,0DGqabk3gsZWS8zEdgt1m5,2yH6ShGGxcNN2XHitnJA7r,09xg0mq5pik8D4jqvBp5Ji,0.342,0.822,1,-5.376,1,0.0396,0.016,0.915,0.129,0.535,140.021,4
Frank Klepacki,Terminate,Command & Conquer: Red Alert (Original Soundtrack),320573,9,FALSE,25,0DGqabk3gsZWS8zEdgt1m5,6goB2xl4TTCIO4OdYxcJHF,2S1HwBXCqJrmxFZkId6jwS,0.357,0.42,1,-13.122,1,0.0416,0.00471,0.814,0.0919,0.0724,182.166,4
Frank Klepacki,Brain Dead,Awakening Of Aggression,185440,7,FALSE,13,0DGqabk3gsZWS8zEdgt1m5,54Ks9P90XoQFW2GWpPHDzy,0gmwUuNvX3M07GqfxFQ99f,0.628,0.821,7,-5.728,1,0.0374,2.65e-4,0.823,0.25,0.297,119.983,4
Frank Klepacki,Square Jaw Punch,Transform,191333,2,FALSE,12,0DGqabk3gsZWS8zEdgt1m5,4HYs5wgdQfA5yvFczZcYfN,09xg0mq5pik8D4jqvBp5Ji,0.494,0.917,11,-5.999,0,0.0763,0.0316,0.921,0.0199,0.755,180.021,4
Frank Klepacki,Approach,Command & Conquer: Tiberian Sun (Original Soundtrack),283400,10,FALSE,18,0DGqabk3gsZWS8zEdgt1m5,7KQhpEl9pbfhLkJPeGggbr,3Lqm3AzucB4PeMiQtsAYSs,0.474,0.18,1,-26.569,1,0.0344,0.133,0.893,0.118,0.0544,86.993,4
Frank Klepacki,In Yo Face,Rocktronic,222320,4,FALSE,7,0DGqabk3gsZWS8zEdgt1m5,6hRSW4z8MNElppiZ9iXAyw,7ApklA5LsPnuR5mMmm0NV5,0.522,0.966,2,-6.575,1,0.0393,4.33e-5,0.849,0.319,0.588,99.943,4
Frank Klepacki,Mad Rap,Command & Conquer: Tiberian Sun (Original Soundtrack),272986,13,FALSE,18,0DGqabk3gsZWS8zEdgt1m5,4DkTctVvqdxCwKEAvqvItf,3Lqm3AzucB4PeMiQtsAYSs,0.693,0.483,1,-15.383,1,0.0409,0.00169,0.867,0.135,0.18,105.057,4
Frank Klepacki,What Lurks,Command & Conquer: Tiberian Sun (Original Soundtrack),317786,15,FALSE,17,0DGqabk3gsZWS8zEdgt1m5,7xjEqmceILlMok1Md4hKxd,3Lqm3AzucB4PeMiQtsAYSs,0.519,0.349,4,-19.804,0,0.0383,0.0666,0.859,0.0879,0.128,93.983,4
Frank Klepacki,Morphunk,Morphscape,227480,8,FALSE,3,0DGqabk3gsZWS8zEdgt1m5,0R3ncD5ceDZNq84mg0B1dJ,0RYg6XWIgqp2sUh0j6vNNK,0.676,0.845,10,-8.021,0,0.0589,4.96e-4,0.751,0.0733,0.515,94.995,4
Frank Klepacki,Krung Kick,Awakening Of Aggression,234453,3,FALSE,7,0DGqabk3gsZWS8zEdgt1m5,6uWdGLZ8xeEMfiocRkctXL,0gmwUuNvX3M07GqfxFQ99f,0.406,0.92,9,-4.654,1,0.0652,8.64e-4,0.802,0.102,0.614,100.068,4
Frank Klepacki,Ownage,Infiltrator,246720,3,FALSE,16,0DGqabk3gsZWS8zEdgt1m5,0aiqBqNSOB1rzaQK2ChIsc,176xEGGwB9kpvij71Xvb8k,0.203,0.9,1,-6.54,1,0.0409,1.75e-6,0.823,0.386,0.38,135.105,4
Frank Klepacki,Jank,Command & Conquer: Red Alert 2 (Original Soundtrack),226080,15,FALSE,24,0DGqabk3gsZWS8zEdgt1m5,3FYxPkCD6qOWnXNVrQ2cO7,3iVipukJproTIuxWGqonCM,0.595,0.924,2,-8.965,1,0.0428,5.07e-4,0.79,0.135,0.804,110.014,4
Frank Klepacki,Depth Charge,Command & Conquer (Original Soundtrack),255000,12,FALSE,20,0DGqabk3gsZWS8zEdgt1m5,54RfbDBPD4oMqYzMgCGFwR,44zZih5pLiWi3Vdav6t7dH,0.514,0.547,10,-14.208,1,0.0398,0.315,0.875,0.102,0.114,104.948,4
Frank Klepacki,Escape,Rocktronic,250893,3,FALSE,8,0DGqabk3gsZWS8zEdgt1m5,1jQcWvl4HhSsdbXhudbteP,7ApklA5LsPnuR5mMmm0NV5,0.634,0.955,10,-5.172,0,0.0419,7.95e-4,0.914,0.0684,0.67,122.037,4
Frank Klepacki,Banished,Viratia,208706,2,FALSE,8,0DGqabk3gsZWS8zEdgt1m5,1odyoZntrPzRZBeyUpJPA5,0VTVpcAItoOpqszP6SBTeh,0.512,0.754,0,-12.333,1,0.0328,0.0226,0.915,0.171,0.343,140.033,4
Frank Klepacki,Smackdown,Conquering 20 Years,241000,11,FALSE,6,0DGqabk3gsZWS8zEdgt1m5,3uYQBmXnZrhoqZT0vTDzf1,1FRWfIPL8467PbCGmkZWsa,0.416,0.941,0,-5.102,1,0.11,4.55e-5,0.816,0.266,0.553,179.968,4
Frank Klepacki,Vengeance Beast,Virtual Control,275146,10,FALSE,6,0DGqabk3gsZWS8zEdgt1m5,1riacKRG69gR30oymtiSYx,20v6wWFc5XzyCa8uic3JP1,0.275,0.869,8,-5.312,1,0.0468,1.39e-6,0.879,0.0814,0.453,94.975,4
Frank Klepacki,Militant Funk,Infiltrator,203333,1,FALSE,14,0DGqabk3gsZWS8zEdgt1m5,2RTzsx2IRJ24DZlE5w4ipb,176xEGGwB9kpvij71Xvb8k,0.557,0.948,9,-7.05,1,0.0734,1.19e-5,0.779,0.112,0.642,99.982,4
Frank Klepacki,On The Prowl,Command & Conquer (Original Soundtrack),182226,7,FALSE,21,0DGqabk3gsZWS8zEdgt1m5,4FqPpxyC0O7gElAVQyR1tz,44zZih5pLiWi3Vdav6t7dH,0.603,0.468,10,-16.529,0,0.0445,0.0719,0.793,0.109,0.0762,95.961,4
Frank Klepacki,In The Line of Fire,Command & Conquer (Original Soundtrack),124933,10,FALSE,20,0DGqabk3gsZWS8zEdgt1m5,6DS1pXcgUyMqRSOyuY1R6A,44zZih5pLiWi3Vdav6t7dH,0.517,0.618,8,-9.325,1,0.0357,0.499,0.0432,0.0715,0.402,139.951,3
Frank Klepacki,Mother Of All Weapons,Command & Conquer: Gernerals (Original Soundtrack),200958,6,FALSE,25,0DGqabk3gsZWS8zEdgt1m5,1XRbIkwQDJKqjMMzhGtEN7,1mPUVQcZkpPoZ6BaICLX1b,0.209,0.536,2,-13.782,1,0.0453,0.0894,0.679,0.124,0.166,101.921,3
Frank Klepacki,Scouting,Command & Conquer: Tiberian Sun (Original Soundtrack),257399,4,FALSE,23,0DGqabk3gsZWS8zEdgt1m5,4mFDbuXeuPNAEKyGsKhkG7,3Lqm3AzucB4PeMiQtsAYSs,0.606,0.6,5,-13.095,1,0.039,0.00511,0.792,0.0703,0.68,99.01,4
Frank Klepacki,Act On Instinct,Command & Conquer: Renegade (Original Soundtrack),211666,4,FALSE,12,0DGqabk3gsZWS8zEdgt1m5,15uebAf4ItlGGYxU2nMsCF,0HQm35A0LcSiWlyNnU2GEH,0.512,0.972,1,-6.996,1,0.039,4.76e-4,0.912,0.0631,0.7,134.976,4
Frank Klepacki,Morphscape,Morphscape,321600,1,FALSE,6,0DGqabk3gsZWS8zEdgt1m5,1lN4IlLTYaOR7GazLyDSgM,0RYg6XWIgqp2sUh0j6vNNK,0.641,0.843,1,-12.169,0,0.0355,0.00286,0.779,0.116,0.366,140.006,4
Frank Klepacki,Firestorm,Command & Conquer: Gernerals (Original Soundtrack),206553,7,FALSE,24,0DGqabk3gsZWS8zEdgt1m5,4msjQMbL3je0ivRRHDYvJX,1mPUVQcZkpPoZ6BaICLX1b,0.473,0.359,7,-18.691,1,0.0503,0.335,0.649,0.113,0.19,149.916,4
Frank Klepacki,Power,Command & Conquer: Red Alert 2 (Original Soundtrack),236813,7,FALSE,27,0DGqabk3gsZWS8zEdgt1m5,7yY9crVyrZQWJwY0YKKSvc,3iVipukJproTIuxWGqonCM,0.614,0.88,10,-10.353,0,0.053900000000000003,0.00733,0.652,0.104,0.367,119.906,4
Frank Klepacki,Smack Dat,Virtual Control,207613,5,FALSE,4,0DGqabk3gsZWS8zEdgt1m5,0LZcEuuL0RiXbJPuOzfltJ,20v6wWFc5XzyCa8uic3JP1,0.77,0.871,1,-6.737,1,0.0613,1.47e-4,0.887,0.194,0.649,94.014,4
Frank Klepacki,Destroy,Command & Conquer: Red Alert 2 (Original Soundtrack),278306,9,FALSE,31,0DGqabk3gsZWS8zEdgt1m5,40uwyihcBS63DAPAzHyRBu,3iVipukJproTIuxWGqonCM,0.662,0.845,9,-10.112,1,0.034,7.32e-5,0.724,0.341,0.813,129.952,4
Frank Klepacki,Overlord Moving,Command & Conquer: Gernerals (Original Soundtrack),225143,8,FALSE,24,0DGqabk3gsZWS8zEdgt1m5,2LZso6ElikeNLWjKbThLYH,1mPUVQcZkpPoZ6BaICLX1b,0.607,0.401,0,-18.686,0,0.0351,0.542,0.963,0.11,0.267,130,4
Frank Klepacki,Controlled Dream,Viratia,144426,7,FALSE,5,0DGqabk3gsZWS8zEdgt1m5,64kxl7aymPvrQ6apNGEIKK,0VTVpcAItoOpqszP6SBTeh,0.102,0.183,2,-21.141,1,0.041,0.763,0.786,0.111,0.0361,60.773,4
Frank Klepacki,Freaks From Within,Morphscape,308360,3,FALSE,5,0DGqabk3gsZWS8zEdgt1m5,6FWCesZHUSe0o6JTJhgKMJ,0RYg6XWIgqp2sUh0j6vNNK,0.495,0.85,7,-7.697,1,0.046,7.46e-5,0.838,0.0554,0.557,179.988,4
Frank Klepacki,Frank K Is Back,Virtual Control,203200,6,FALSE,4,0DGqabk3gsZWS8zEdgt1m5,1ortFxhobWYMijimihTbrf,20v6wWFc5XzyCa8uic3JP1,0.644,0.962,10,-4.656,0,0.0418,5.07e-4,0.0955,0.0649,0.765,119.991,4
Frank Klepacki,Future Hope,Transform,210720,10,FALSE,8,0DGqabk3gsZWS8zEdgt1m5,1AsMOFLBEZQNpbDGBwN22h,09xg0mq5pik8D4jqvBp5Ji,0.516,0.267,5,-14.323,0,0.0317,0.912,0.906,0.0929,0.0698,82.003,4
Frank Klepacki,Mud,Command & Conquer: Red Alert (Original Soundtrack),288853,5,FALSE,22,0DGqabk3gsZWS8zEdgt1m5,4Tm9wRGawOdUCqTleNz4ay,2S1HwBXCqJrmxFZkId6jwS,0.729,0.469,5,-14.664,0,0.0605,0.0117,0.669,0.0803,0.277,160.058,4
Frank Klepacki,Uprising,Command & Conquer: Gernerals (Original Soundtrack),166285,14,FALSE,23,0DGqabk3gsZWS8zEdgt1m5,1QDZ5ubUjqa2h8g30aK5RI,1mPUVQcZkpPoZ6BaICLX1b,0.565,0.525,10,-13.034,1,0.0258,0.265,0.928,0.111,0.189,139.965,4
Frank Klepacki,Heroism,Command & Conquer: Tiberian Sun (Original Soundtrack),243320,9,FALSE,20,0DGqabk3gsZWS8zEdgt1m5,3UkmQ4aQ65SHORA3PeCbGD,3Lqm3AzucB4PeMiQtsAYSs,0.605,0.615,7,-13.809,1,0.037,0.0113,0.797,0.375,0.0563,110.021,4
Frank Klepacki,Overpower,Viratia,248986,4,FALSE,6,0DGqabk3gsZWS8zEdgt1m5,1FMr3YzQApvcqquMDRhV6p,0VTVpcAItoOpqszP6SBTeh,0.587,0.86,9,-7.807,1,0.0404,6.76e-5,0.861,0.0504,0.936,160.025,4
Frank Klepacki,Infrared,Command & Conquer: Tiberian Sun (Original Soundtrack),271253,5,FALSE,19,0DGqabk3gsZWS8zEdgt1m5,4bm7Awz2lOPBR2tFNaKP16,3Lqm3AzucB4PeMiQtsAYSs,0.619,0.38,1,-16.284,1,0.0428,0.00208,0.521,0.106,0.21,160.058,4
Frank Klepacki,Probing,Command & Conquer: Red Alert 2 (Original Soundtrack),259186,11,FALSE,23,0DGqabk3gsZWS8zEdgt1m5,0lNyJA9El2XmYlvB4WGy4e,3iVipukJproTIuxWGqonCM,0.694,0.78,2,-12.384,1,0.0399,6.41e-4,0.822,0.0856,0.657,135.99,4
Frank Klepacki,Face The Enemy,Command & Conquer: Red Alert (Original Soundtrack),336293,7,FALSE,20,0DGqabk3gsZWS8zEdgt1m5,1hqjcxc3QqbgvLwomgA60T,2S1HwBXCqJrmxFZkId6jwS,0.622,0.46,6,-14.127,1,0.0371,0.356,0.89,0.0867,0.114,132.023,4
Frank Klepacki,Kill,Awakening Of Aggression,244760,2,FALSE,15,0DGqabk3gsZWS8zEdgt1m5,2Du2G6EuVaVdpURFCmz6IA,0gmwUuNvX3M07GqfxFQ99f,0.326,0.971,7,-5.093,1,0.0721,3.35e-6,0.884,0.0721,0.266,200.047,4
Frank Klepacki,Prepare for Battle,Command & Conquer (Original Soundtrack),209133,11,FALSE,22,0DGqabk3gsZWS8zEdgt1m5,31ZuKlSOf65j0NaZcCVhG6,44zZih5pLiWi3Vdav6t7dH,0.291,0.725,7,-8.23,0,0.0422,2.09e-4,0.927,0.102,0.24,126.998,4
Frank Klepacki,Motorized,Command & Conquer: Red Alert 2 (Original Soundtrack),242120,6,FALSE,28,0DGqabk3gsZWS8zEdgt1m5,2Pg5xFzNFKp5BVxgyXU8zB,3iVipukJproTIuxWGqonCM,0.683,0.74,10,-12.338,0,0.0503,2.45e-4,0.505,0.235,0.556,120.022,4
Frank Klepacki,Cybertek,Morphscape,192146,4,FALSE,6,0DGqabk3gsZWS8zEdgt1m5,3cywvhC2T3M5kC9Sy2GfWF,0RYg6XWIgqp2sUh0j6vNNK,0.696,0.889,7,-8.56,1,0.0541,0.00132,0.841,0.103,0.411,130.06,4
Frank Klepacki,Love Spasm (feat. Stephanie Calvert),Digital Frontiers,286440,6,FALSE,7,0DGqabk3gsZWS8zEdgt1m5,3bK9DN1b19TZVIAr13FoM1,0O1ngaaUco7AMWIXPCOsW8,0.727,0.708,5,-4.589,0,0.0427,0.00166,8.39e-4,0.594,0.714,134.988,4
Frank Klepacki,In The Field,Command & Conquer: Gernerals (Original Soundtrack),190008,4,FALSE,24,0DGqabk3gsZWS8zEdgt1m5,32VkWRJ3D4sjcaK6lqhLqf,1mPUVQcZkpPoZ6BaICLX1b,0.577,0.313,5,-20.787,0,0.0378,0.269,0.815,0.11,0.046,140.011,4
Frank Klepacki,In Trouble,Command & Conquer (Original Soundtrack),212306,21,FALSE,20,0DGqabk3gsZWS8zEdgt1m5,3551FamOPe60xMoz3HvYEU,44zZih5pLiWi3Vdav6t7dH,0.323,0.841,11,-8.391,1,0.0474,3.07e-5,0.708,0.169,0.523,125.969,4
Frank Klepacki,Search And Destroy,Command & Conquer: Gernerals (Original Soundtrack),201411,2,FALSE,28,0DGqabk3gsZWS8zEdgt1m5,5fKZPjBdRq1EJDNqCq8J8y,1mPUVQcZkpPoZ6BaICLX1b,0.712,0.556,6,-13.787,0,0.0363,0.119,0.755,0.35,0.637,140.054,4
